Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2024-09-26 16:05:51,"Entrenamiento por la tarde",50m,"Seated Leg Curl (Machine)",3,110.0,7,0,0,,,
2024-09-26 16:05:51,"Entrenamiento por la tarde",50m,"Seated Leg Curl (Machine)",4,115.0,10,0,0,,,
2024-09-26 16:05:51,"Entrenamiento por la tarde",50m,"Leg Extension (Machine)",1,70.0,9,0,0,"",,
2024-09-26 16:05:51,"Entrenamiento por la tarde",50m,"Leg Extension (Machine)",2,100.0,11,0,0,,,
2024-09-26 16:05:51,"Entrenamiento por la tarde",50m,"Leg Extension (Machine)",3,145.0,5,0,0,,,
2024-09-26 16:05:51,"Entrenamiento por la tarde",50m,"Leg Extension (Machine)",4,145.0,5,0,0,,,
2024-09-27 15:31:09,"Entrenamiento por la tarde",57m,"Seated Row (Machine)",1,85.0,10,0,0,"","",
2024-09-27 15:31:09,"Entrenamiento por la tarde",57m,"Seated Row (Machine)",2,100.0,9,0,0,,,
2024-09-27 15:31:09,"Entrenamiento por la tarde",57m,"Seated Row (Machine)",3,105.0,8,0,0,,,
2024-09-27 15:31:09,"Entrenamiento por la tarde",57m,"Seated Row (Machine)",4,110.0,7,0,0,,,
2024-09-27 15:31:09,"Entrenamiento por la tarde",57m,"Bicep Curl (Machine)",1,35.0,12,0,0,"",,
2024-09-27 15:31:09,"Entrenamiento por la tarde",57m,"Bicep Curl (Machine)",2,45.0,11,0,0,,,
2024-09-27 15:31:09,"Entrenamiento por la tarde",57m,"Bicep Curl (Machine)",3,55.0,8,0,0,,,
2024-09-27 15:31:09,"Entrenamiento por la tarde",57m,"Bicep Curl (Machine)",4,70.0,5,0,0,,,
2024-09-27 15:31:09,"Entrenamiento por la tarde",57m,"Lat Pulldown (Cable)",1,115.0,7,0,0,"",,
2024-09-27 15:31:09,"Entrenamiento por la tarde",57m,"Lat Pulldown (Cable)",2,130.0,6,0,0,,,
2024-09-27 15:31:09,"Entrenamiento por la tarde",57m,"Lat Pulldown (Cable)",3,135.0,4,0,0,,,
2024-09-27 15:31:09,"Entrenamiento por la tarde",57m,"Bicep Curl (Dumbbell)",1,25.0,7,0,0,"",,
2024-09-27 15:31:09,"Entrenamiento por la tarde",57m,"Bicep Curl (Dumbbell)",2,25.0,6,0,0,,,
2024-09-27 15:31:09,"Entrenamiento por la tarde",57m,"Bicep Curl (Dumbbell)",3,30.0,2,0,0,,,
2024-10-08 15:15:55,"Entrenamiento por la tarde",1h 7m,"Bench Press (Barbell)",1,45.0,8,0,0,"","",
2024-10-08 15:15:55,"Entrenamiento por la tarde",1h 7m,"Bench Press (Barbell)",2,55.0,10,0,0,,,
2024-10-08 15:15:55,"Entrenamiento por la tarde",1h 7m,"Bench Press (Barbell)",3,70.0,3,0,0,,,
2024-10-08 15:15:55,"Entrenamiento por la tarde",1h 7m,"Bench Press (Barbell)",4,74.99999999999999,3,0,0,,,
2024-10-08 15:15:55,"Entrenamiento por la tarde",1h 7m,"Bench Press (Barbell)",5,80.0,1,0,0,,,
2024-10-08 15:15:55,"Entrenamiento por la tarde",1h 7m,"Bench Press (Barbell)",6,90.0,1,0,0,,,
2024-10-08 15:15:55,"Entrenamiento por la tarde",1h 7m,"Triceps Extension (Machine)",1,100.0,5,0,0,"",,
2024-10-08 15:15:55,"Entrenamiento por la tarde",1h 7m,"Triceps Extension (Machine)",2,100.0,10,0,0,,,
2024-10-08 15:15:55,"Entrenamiento por la tarde",1h 7m,"Triceps Extension (Machine)",3,110.0,8,0,0,,,
2024-10-08 15:15:55,"Entrenamiento por la tarde",1h 7m,"Shoulder Press (Machine)",1,60.0,5,0,0,"",,
2024-10-08 15:15:55,"Entrenamiento por la tarde",1h 7m,"Shoulder Press (Machine)",2,100.0,3,0,0,,,
2024-10-08 15:15:55,"Entrenamiento por la tarde",1h 7m,"Shoulder Press (Machine)",3,90.0,7,0,0,,,
2024-10-08 15:15:55,"Entrenamiento por la tarde",1h 7m,"Cable Crossover",1,27.0,10,0,0,"",,
2024-10-08 15:15:55,"Entrenamiento por la tarde",1h 7m,"Cable Crossover",2,30.0,8,0,0,,,
2024-10-08 15:15:55,"Entrenamiento por la tarde",1h 7m,"Cable Crossover",3,33.0,5,0,0,,,
2024-10-08 15:15:55,"Entrenamiento por la tarde",1h 7m,"Cable Crossover",4,33.0,4,0,0,,,
2024-10-08 15:15:55,"Entrenamiento por la tarde",1h 7m,"Triceps Dip",1,0.0,1,0,0,"",,
2024-10-08 15:15:55,"Entrenamiento por la tarde",1h 7m,"Triceps Dip",2,0.0,0,0,0,,,
2024-10-09 18:36:07,"Entrenamiento por la tarde noche",1h 7m,"Seated Leg Curl (Machine)",1,100.0,11,0,0,"","",
2024-10-09 18:36:07,"Entrenamiento por la tarde noche",1h 7m,"Seated Leg Curl (Machine)",2,115.0,7,0,0,,,
2024-10-09 18:36:07,"Entrenamiento por la tarde noche",1h 7m,"Seated Leg Curl (Machine)",3,120.0,4,0,0,,,
2024-10-09 18:36:07,"Entrenamiento por la tarde noche",1h 7m,"Seated Leg Curl (Machine)",4,100.0,3,0,0,,,
2024-10-09 18:36:07,"Entrenamiento por la tarde noche",1h 7m,"Squat (Barbell)",1,45.0,6,0,0,"",,
2024-10-09 18:36:07,"Entrenamiento por la tarde noche",1h 7m,"Squat (Barbell)",2,45.0,7,0,0,,,
2024-10-09 18:36:07,"Entrenamiento por la tarde noche",1h 7m,"Squat (Barbell)",3,55.0,4,0,0,,,
2024-10-09 18:36:07,"Entrenamiento por la tarde noche",1h 7m,"Squat (Barbell)",4,70.0,2,0,0,,,
2024-10-11 15:41:40,"Entrenamiento por la tarde",1h 23m,"Lat Pulldown (Cable)",1,120.0,12,0,0,"","",
2024-10-11 15:41:40,"Entrenamiento por la tarde",1h 23m,"Lat Pulldown (Cable)",2,130.0,9,0,0,,,
2024-10-11 15:41:40,"Entrenamiento por la tarde",1h 23m,"Lat Pulldown (Cable)",3,149.99999999999997,6,0,0,,,
2024-10-11 15:41:40,"Entrenamiento por la tarde",1h 23m,"Lat Pulldown (Cable)",4,170.0,4,0,0,,,
2024-10-11 15:41:40,"Entrenamiento por la tarde",1h 23m,"Lat Pulldown (Cable)",5,175.0,1,0,0,,,
2024-10-11 15:41:40,"Entrenamiento por la tarde",1h 23m,"Bicep Curl (Dumbbell)",1,30.0,6,0,0,"",,
2024-10-11 15:41:40,"Entrenamiento por la tarde",1h 23m,"Bicep Curl (Dumbbell)",2,30.0,3,0,0,,,
2024-10-11 15:41:40,"Entrenamiento por la tarde",1h 23m,"Bicep Curl (Dumbbell)",3,25.0,5,0,0,,,
2024-10-11 15:41:40,"Entrenamiento por la tarde",1h 23m,"Seated Row (Machine)",1,100.0,2,0,0,"",,
2024-10-11 15:41:40,"Entrenamiento por la tarde",1h 23m,"Seated Row (Machine)",2,100.0,5,0,0,,,
2024-10-15 17:47:25,"Entrenamiento por la tarde",55m,"Incline Bench Press (Dumbbell)",1,40.0,7,0,0,"","",
2024-10-15 17:47:25,"Entrenamiento por la tarde",55m,"Incline Bench Press (Dumbbell)",2,40.0,10,0,0,,,
2024-10-15 17:47:25,"Entrenamiento por la tarde",55m,"Incline Bench Press (Dumbbell)",3,45.0,7,0,0,,,
2024-10-15 17:47:25,"Entrenamiento por la tarde",55m,"Incline Bench Press (Dumbbell)",4,50.0,6,0,0,,,
2024-10-15 17:47:25,"Entrenamiento por la tarde",55m,"Triceps Extension (Machine)",1,100.0,12,0,0,"",,
2024-10-15 17:47:25,"Entrenamiento por la tarde",55m,"Triceps Extension (Machine)",2,110.0,8,0,0,,,
2024-10-15 17:47:25,"Entrenamiento por la tarde",55m,"Triceps Extension (Machine)",3,120.0,6,0,0,,,
2024-10-15 17:47:25,"Entrenamiento por la tarde",55m,"Lateral Raise (Dumbbell)",1,20.0,3,0,0,"",,
2024-10-15 17:47:25,"Entrenamiento por la tarde",55m,"Lateral Raise (Dumbbell)",2,20.0,5,0,0,,,
2024-10-15 17:47:25,"Entrenamiento por la tarde",55m,"Lateral Raise (Dumbbell)",3,20.0,3,0,0,,,
2024-10-15 17:47:25,"Entrenamiento por la tarde",55m,"Cable Crossover",1,27.5,12,0,0,"",,
2024-10-15 17:47:25,"Entrenamiento por la tarde",55m,"Cable Crossover",2,32.5,7,0,0,,,
2024-10-15 17:47:25,"Entrenamiento por la tarde",55m,"Cable Crossover",3,42.5,4,0,0,,,
2024-10-16 18:11:58,"Entrenamiento por la tarde noche",1h 25m,"Deadlift (Barbell)",1,45.0,7,0,0,"","",
2024-10-16 18:11:58,"Entrenamiento por la tarde noche",1h 25m,"Deadlift (Barbell)",2,55.0,10,0,0,,,
2024-10-16 18:11:58,"Entrenamiento por la tarde noche",1h 25m,"Deadlift (Barbell)",3,70.0,5,0,0,,,
2024-10-16 18:11:58,"Entrenamiento por la tarde noche",1h 25m,"Deadlift (Barbell)",4,80.0,1,0,0,,,
2024-10-16 18:11:58,"Entrenamiento por la tarde noche",1h 25m,"Deadlift (Barbell)",5,80.0,1,0,0,,,
2024-10-16 18:11:58,"Entrenamiento por la tarde noche",1h 25m,"Leg Press",1,45.0,20,0,0,"",,
2024-10-16 18:11:58,"Entrenamiento por la tarde noche",1h 25m,"Leg Press",2,90.0,16,0,0,,,
2024-10-16 18:11:58,"Entrenamiento por la tarde noche",1h 25m,"Leg Press",3,135.0,7,0,0,,,
2024-10-16 18:11:58,"Entrenamiento por la tarde noche",1h 25m,"Leg Press",4,180.0,4,0,0,,,
2024-10-16 18:11:58,"Entrenamiento por la tarde noche",1h 25m,"Bulgarian Split Squat",1,30.0,6,0,0,"",,
2024-10-17 16:45:09,"Entrenamiento por la tarde",1h 2m,"Seated Row (Cable)",1,100.0,13,0,0,"","",
2024-10-17 16:45:09,"Entrenamiento por la tarde",1h 2m,"Seated Row (Cable)",2,120.0,8,0,0,,,
2024-10-17 16:45:09,"Entrenamiento por la tarde",1h 2m,"Seated Row (Cable)",3,125.0,7,0,0,,,
2024-10-17 16:45:09,"Entrenamiento por la tarde",1h 2m,"Seated Row (Cable)",4,130.0,6,0,0,,,
2024-10-17 16:45:09,"Entrenamiento por la tarde",1h 2m,"Bicep Curl (Dumbbell)",1,25.0,6,0,0,"",,
2024-10-17 16:45:09,"Entrenamiento por la tarde",1h 2m,"Bicep Curl (Dumbbell)",2,35.0,1,0,0,,,
2024-10-17 16:45:09,"Entrenamiento por la tarde",1h 2m,"Iso Lateral High row",1,70.0,8,0,0,"",,
2024-10-17 16:45:09,"Entrenamiento por la tarde",1h 2m,"Iso Lateral High row",2,90.0,9,0,0,,,
2024-10-17 16:45:09,"Entrenamiento por la tarde",1h 2m,"Bicep Curl (Machine)",1,74.99999999999999,9,0,0,"",,
2024-10-17 16:45:09,"Entrenamiento por la tarde",1h 2m,"Bicep Curl (Machine)",2,85.0,6,0,0,,,
2024-10-17 16:45:09,"Entrenamiento por la tarde",1h 2m,"Bicep Curl (Machine)",3,85.0,6,0,0,,,
2024-10-17 16:45:09,"Entrenamiento por la tarde",1h 2m,"Bicep Curl (Machine)",4,100.0,2,0,0,,,
2024-10-21 18:27:51,"Entrenamiento por la tarde noche",50m,"Incline Bench Press (Dumbbell)",1,40.0,10,0,0,"","",
2024-10-21 18:27:51,"Entrenamiento por la tarde noche",50m,"Incline Bench Press (Dumbbell)",2,40.0,8,0,0,,,
2024-10-21 18:27:51,"Entrenamiento por la tarde noche",50m,"Incline Bench Press (Dumbbell)",3,40.0,6,0,0,,,
2024-10-21 18:27:51,"Entrenamiento por la tarde noche",50m,"Bench Press (Barbell)",1,45.0,11,0,0,"",,
2024-10-21 18:27:51,"Entrenamiento por la tarde noche",50m,"Bench Press (Barbell)",2,70.0,1,0,0,,,
2024-10-21 18:27:51,"Entrenamiento por la tarde noche",50m,"Bench Press (Barbell)",3,80.0,1,0,0,,,
2024-10-21 18:27:51,"Entrenamiento por la tarde noche",50m,"Bench Press (Barbell)",4,90.0,1,0,0,,,
2024-10-21 18:27:51,"Entrenamiento por la tarde noche",50m,"Triceps Extension",1,74.99999999999999,9,0,0,"",,
2024-10-21 18:27:51,"Entrenamiento por la tarde noche",50m,"Triceps Extension",2,95.0,5,0,0,,,
2024-10-29 17:00:40,"Entrenamiento por la tarde",1h 48m,"Incline Bench Press (Dumbbell)",1,40.0,11,0,0,"","",
2024-10-29 17:00:40,"Entrenamiento por la tarde",1h 48m,"Incline Bench Press (Dumbbell)",2,50.0,7,0,0,,,
2024-10-29 17:00:40,"Entrenamiento por la tarde",1h 48m,"Incline Bench Press (Dumbbell)",3,55.0,8,0,0,,,
2024-10-29 17:00:40,"Entrenamiento por la tarde",1h 48m,"Iso Lat Shoulder Press",1,45.0,10,0,0,"",,
2024-10-29 17:00:40,"Entrenamiento por la tarde",1h 48m,"Iso Lat Shoulder Press",2,70.0,7,0,0,,,
2024-10-29 17:00:40,"Entrenamiento por la tarde",1h 48m,"Iso Lat Shoulder Press",3,80.0,1,0,0,,,
2024-10-29 17:00:40,"Entrenamiento por la tarde",1h 48m,"Iso Lat Shoulder Press",4,70.0,4,0,0,,,
2024-10-29 17:00:40,"Entrenamiento por la tarde",1h 48m,"Triceps Dip (Assisted)",1,40.0,6,0,0,"",,
2024-10-29 17:00:40,"Entrenamiento por la tarde",1h 48m,"Triceps Dip (Assisted)",2,40.0,5,0,0,,,
2024-10-29 17:00:40,"Entrenamiento por la tarde",1h 48m,"Triceps Dip (Assisted)",3,40.0,7,0,0,,,
2024-10-29 17:00:40,"Entrenamiento por la tarde",1h 48m,"Cable Crossover",1,27.5,7,0,0,"",,
2024-10-29 17:00:40,"Entrenamiento por la tarde",1h 48m,"Cable Crossover",2,32.5,7,0,0,,,
2024-10-29 17:00:40,"Entrenamiento por la tarde",1h 48m,"Cable Crossover",3,42.5,6,0,0,,,
2024-10-29 17:00:40,"Entrenamiento por la tarde",1h 48m,"Cable Crossover",4,47.5,3,0,0,,,
2024-10-29 17:00:40,"Entrenamiento por la tarde",1h 48m,"Lateral Raise (Cable)",1,20.0,6,0,0,"",,
2024-10-29 17:00:40,"Entrenamiento por la tarde",1h 48m,"Lateral Raise (Cable)",2,25.0,6,0,0,,,
2024-10-29 17:00:40,"Entrenamiento por la tarde",1h 48m,"Lateral Raise (Cable)",3,30.0,8,0,0,,,
2024-10-29 17:00:40,"Entrenamiento por la tarde",1h 48m,"Triceps Pushdown (Cable - Straight Bar)",1,80.0,14,0,0,"",,
2024-10-29 17:00:40,"Entrenamiento por la tarde",1h 48m,"Triceps Pushdown (Cable - Straight Bar)",2,100.0,8,0,0,,,
2024-10-29 17:00:40,"Entrenamiento por la tarde",1h 48m,"Triceps Pushdown (Cable - Straight Bar)",3,110.0,7,0,0,,,
2024-10-29 17:00:40,"Entrenamiento por la tarde",1h 48m,"Triceps Pushdown (Cable - Straight Bar)",4,130.0,6,0,0,,,
2024-10-30 18:55:46,"Entrenamiento por la tarde noche",1h 19m,"Pull Up (Assisted)",1,40.0,10,0,0,"","",
2024-10-30 18:55:46,"Entrenamiento por la tarde noche",1h 19m,"Pull Up (Assisted)",2,60.0,5,0,0,,,
2024-10-30 18:55:46,"Entrenamiento por la tarde noche",1h 19m,"Pull Up (Assisted)",3,60.0,40,0,0,,,
2024-10-30 18:55:46,"Entrenamiento por la tarde noche",1h 19m,"Bent Over Row (Barbell)",1,25.0,11,0,0,"",,
2024-10-30 18:55:46,"Entrenamiento por la tarde noche",1h 19m,"Bent Over Row (Barbell)",2,35.0,8,0,0,,,
2024-10-30 18:55:46,"Entrenamiento por la tarde noche",1h 19m,"Bent Over Row (Barbell)",3,45.0,4,0,0,,,
2024-10-30 18:55:46,"Entrenamiento por la tarde noche",1h 19m,"Lat Pulldown (Cable)",1,100.0,6,0,0,"",,
2024-10-30 18:55:46,"Entrenamiento por la tarde noche",1h 19m,"Lat Pulldown (Cable)",2,70.0,4,0,0,,,
2024-10-30 18:55:46,"Entrenamiento por la tarde noche",1h 19m,"Lat Pulldown (Cable)",3,70.0,10,0,0,,,
2024-10-30 18:55:46,"Entrenamiento por la tarde noche",1h 19m,"Lat Pulldown (Cable)",4,70.0,10,0,0,,,
2024-10-30 18:55:46,"Entrenamiento por la tarde noche",1h 19m,"Cable Low Row",1,40.0,8,0,0,"",,
2024-10-30 18:55:46,"Entrenamiento por la tarde noche",1h 19m,"Cable Low Row",2,45.0,8,0,0,,,
2024-10-30 18:55:46,"Entrenamiento por la tarde noche",1h 19m,"Cable Low Row",3,30.0,12,0,0,,,
2024-10-30 18:55:46,"Entrenamiento por la tarde noche",1h 19m,"Hammer Curl (Dumbbell)",1,20.0,12,0,0,"",,
2024-10-30 18:55:46,"Entrenamiento por la tarde noche",1h 19m,"Hammer Curl (Dumbbell)",2,20.0,12,0,0,,,
2024-10-30 18:55:46,"Entrenamiento por la tarde noche",1h 19m,"Incline Dumbbell Curl ",1,10.0,10,0,0,"",,
2024-10-30 18:55:46,"Entrenamiento por la tarde noche",1h 19m,"Incline Dumbbell Curl ",2,10.0,10,0,0,,,
2024-10-30 18:55:46,"Entrenamiento por la tarde noche",1h 19m,"Cable Bicep Curl ",1,40.0,12,0,0,"",,
2024-10-30 18:55:46,"Entrenamiento por la tarde noche",1h 19m,"Cable Bicep Curl ",2,40.0,12,0,0,,,
2024-10-31 18:02:03,"Entrenamiento por la tarde noche",53m,"Bench Press (Barbell)",1,45.0,14,0,0,"","",
2024-10-31 18:02:03,"Entrenamiento por la tarde noche",53m,"Bench Press (Barbell)",2,55.0,10,0,0,,,
2024-10-31 18:02:03,"Entrenamiento por la tarde noche",53m,"Bench Press (Barbell)",3,70.0,4,0,0,,,
2024-10-31 18:02:03,"Entrenamiento por la tarde noche",53m,"Bench Press (Barbell)",4,70.0,5,0,0,,,
2024-10-31 18:02:03,"Entrenamiento por la tarde noche",53m,"Incline Bench Press (Barbell)",1,45.0,4,0,0,"",,
2024-10-31 18:02:03,"Entrenamiento por la tarde noche",53m,"Incline Bench Press (Barbell)",2,45.0,6,0,0,,,
2024-10-31 18:02:03,"Entrenamiento por la tarde noche",53m,"Incline Bench Press (Barbell)",3,45.0,4,0,0,,,
2024-10-31 18:02:03,"Entrenamiento por la tarde noche",53m,"Shoulder Press Dumbbell",1,45.0,8,0,0,"",,
2024-10-31 18:02:03,"Entrenamiento por la tarde noche",53m,"Shoulder Press Dumbbell",2,45.0,9,0,0,,,
2024-10-31 18:02:03,"Entrenamiento por la tarde noche",53m,"Shoulder Press Dumbbell",3,45.0,7,0,0,,,
2024-11-01 14:27:29,"Entrenamiento por la tarde",1h 18m,"Lying Leg Curl (Machine)",1,100.0,12,0,0,"","",
2024-11-01 14:27:29,"Entrenamiento por la tarde",1h 18m,"Lying Leg Curl (Machine)",2,120.0,8,0,0,,,
2024-11-01 14:27:29,"Entrenamiento por la tarde",1h 18m,"Lying Leg Curl (Machine)",3,135.0,3,0,0,,,
2024-11-01 14:27:29,"Entrenamiento por la tarde",1h 18m,"Squat (Barbell)",1,45.0,9,0,0,"",,
2024-11-01 14:27:29,"Entrenamiento por la tarde",1h 18m,"Squat (Barbell)",2,70.0,5,0,0,,,
2024-11-01 14:27:29,"Entrenamiento por la tarde",1h 18m,"Squat (Barbell)",3,70.0,5,0,0,,,
2024-11-01 14:27:29,"Entrenamiento por la tarde",1h 18m,"Squat (Barbell)",4,80.0,3,0,0,,,
2024-11-01 14:27:29,"Entrenamiento por la tarde",1h 18m,"Squat (Barbell)",5,90.0,1,0,0,,,
2024-11-01 14:27:29,"Entrenamiento por la tarde",1h 18m,"Leg Press",1,45.0,15,0,0,"",,
2024-11-01 14:27:29,"Entrenamiento por la tarde",1h 18m,"Leg Press",2,90.0,14,0,0,,,
2024-11-01 14:27:29,"Entrenamiento por la tarde",1h 18m,"Leg Press",3,135.0,6,0,0,,,
2024-11-01 14:27:29,"Entrenamiento por la tarde",1h 18m,"Hack Squat",1,45.0,10,0,0,"",,
2024-11-01 14:27:29,"Entrenamiento por la tarde",1h 18m,"Hack Squat",2,70.0,10,0,0,,,
2024-11-01 14:27:29,"Entrenamiento por la tarde",1h 18m,"Hack Squat",3,80.0,10,0,0,,,
2024-11-05 18:23:17,"Entrenamiento por la tarde noche",43m,"Bench Press (Barbell)",1,45.0,9,0,0,"","",
2024-11-05 18:23:17,"Entrenamiento por la tarde noche",43m,"Bench Press (Barbell)",2,70.0,5,0,0,,,
2024-11-05 18:23:17,"Entrenamiento por la tarde noche",43m,"Bench Press (Barbell)",3,70.0,5,0,0,,,
2024-11-05 18:23:17,"Entrenamiento por la tarde noche",43m,"Bench Press (Barbell)",4,80.0,4,0,0,,,
2024-11-05 18:23:17,"Entrenamiento por la tarde noche",43m,"Triceps Extension",1,30.0,14,0,0,"",,
2024-11-05 18:23:17,"Entrenamiento por la tarde noche",43m,"Triceps Extension",2,42.5,8,0,0,,,
2024-11-05 18:23:17,"Entrenamiento por la tarde noche",43m,"Triceps Extension",3,42.5,6,0,0,,,
2024-11-05 18:23:17,"Entrenamiento por la tarde noche",43m,"Triceps Extension",4,57.5,5,0,0,,,
2024-11-05 18:23:17,"Entrenamiento por la tarde noche",43m,"Triceps Extension",5,50.0,6,0,0,,,
2024-11-05 18:23:17,"Entrenamiento por la tarde noche",43m,"Cable Crossover",1,27.5,12,0,0,"",,
2024-11-05 18:23:17,"Entrenamiento por la tarde noche",43m,"Cable Crossover",2,37.49999999999999,8,0,0,,,
2024-11-05 18:23:17,"Entrenamiento por la tarde noche",43m,"Cable Crossover",3,47.5,5,0,0,,,
2024-11-06 11:40:19,"Entrenamiento por la mañana",1h 26m,"Lat Pulldown (Cable)",1,100.0,10,0,0,"","",
2024-11-06 11:40:19,"Entrenamiento por la mañana",1h 26m,"Lat Pulldown (Cable)",2,120.0,7,0,0,,,
2024-11-06 11:40:19,"Entrenamiento por la mañana",1h 26m,"Lat Pulldown (Cable)",3,140.0,4,0,0,,,
2024-11-06 11:40:19,"Entrenamiento por la mañana",1h 26m,"Lat Pulldown (Cable)",4,120.0,9,0,0,,,
2024-11-06 11:40:19,"Entrenamiento por la mañana",1h 26m,"Preacher Curl (Barbell)",1,10.0,6,0,0,"",,
2024-11-06 11:40:19,"Entrenamiento por la mañana",1h 26m,"Preacher Curl (Barbell)",2,15.0,6,0,0,,,
2024-11-06 11:40:19,"Entrenamiento por la mañana",1h 26m,"Preacher Curl (Barbell)",3,15.0,5,0,0,,,
2024-11-06 11:40:19,"Entrenamiento por la mañana",1h 26m,"Preacher Curl (Barbell)",4,20.0,2,0,0,,,
2024-11-06 11:40:19,"Entrenamiento por la mañana",1h 26m,"Iso Lateral High row",1,70.0,10,0,0,"",,
2024-11-06 11:40:19,"Entrenamiento por la mañana",1h 26m,"Iso Lateral High row",2,90.0,3,0,0,,,
2024-11-06 11:40:19,"Entrenamiento por la mañana",1h 26m,"Iso Lateral High row",3,90.0,3,0,0,,,
2024-11-06 11:40:19,"Entrenamiento por la mañana",1h 26m,"Iso Lateral High row",4,80.0,7,0,0,,,
2024-11-06 11:40:19,"Entrenamiento por la mañana",1h 26m,"Bicep Curl (Cable)",1,22.5,8,0,0,"",,
2024-11-06 11:40:19,"Entrenamiento por la mañana",1h 26m,"Bicep Curl (Cable)",2,27.5,8,0,0,,,
2024-11-06 11:40:19,"Entrenamiento por la mañana",1h 26m,"Bicep Curl (Cable)",3,32.5,6,0,0,,,
2024-11-06 11:40:19,"Entrenamiento por la mañana",1h 26m,"Seated Row (Machine)",1,100.0,6,0,0,"",,
2024-11-06 11:40:19,"Entrenamiento por la mañana",1h 26m,"Seated Row (Machine)",2,100.0,6,0,0,,,
2024-11-06 11:40:19,"Entrenamiento por la mañana",1h 26m,"Bicep Curl (Machine)",1,80.0,3,0,0,"",,
2024-11-12 18:08:43,"Entrenamiento por la tarde noche",30m,"Shoulder Press (Machine)",1,60.0,8,0,0,"","",
2024-11-12 18:08:43,"Entrenamiento por la tarde noche",30m,"Shoulder Press (Machine)",2,80.0,6,0,0,,,
2024-11-12 18:08:43,"Entrenamiento por la tarde noche",30m,"Shoulder Press (Machine)",3,100.0,3,0,0,,,
2024-11-12 18:08:43,"Entrenamiento por la tarde noche",30m,"Incline Bench Press (Barbell)",1,45.0,6,0,0,"",,
2024-11-12 18:08:43,"Entrenamiento por la tarde noche",30m,"Incline Bench Press (Barbell)",2,45.0,7,0,0,,,
2024-11-12 18:08:43,"Entrenamiento por la tarde noche",30m,"Incline Bench Press (Barbell)",3,55.0,3,0,0,,,
2024-11-12 18:08:43,"Entrenamiento por la tarde noche",30m,"Triceps Extension",1,70.0,9,0,0,"",,
2024-11-12 18:08:43,"Entrenamiento por la tarde noche",30m,"Triceps Extension",2,80.0,7,0,0,,,
2024-11-12 18:08:43,"Entrenamiento por la tarde noche",30m,"Triceps Extension",3,120.0,2,0,0,,,
2024-11-12 18:08:43,"Entrenamiento por la tarde noche",30m,"Triceps Extension",4,100.0,4,0,0,,,
2024-11-13 19:16:21,"Entrenamiento por la tarde noche",46m,"Lat Pulldown (Cable)",1,115.0,9,0,0,"","",
2024-11-13 19:16:21,"Entrenamiento por la tarde noche",46m,"Lat Pulldown (Cable)",2,115.0,7,0,0,,,
2024-11-13 19:16:21,"Entrenamiento por la tarde noche",46m,"Lat Pulldown (Cable)",3,120.0,4,0,0,,,
2024-11-13 19:16:21,"Entrenamiento por la tarde noche",46m,"Lat Pulldown (Cable)",4,130.0,3,0,0,,,
2024-11-13 19:16:21,"Entrenamiento por la tarde noche",46m,"Bicep Curl (Cable)",1,50.0,12,0,0,"",,
2024-11-13 19:16:21,"Entrenamiento por la tarde noche",46m,"Bicep Curl (Cable)",2,60.0,11,0,0,,,
2024-11-13 19:16:21,"Entrenamiento por la tarde noche",46m,"Bicep Curl (Cable)",3,74.99999999999999,8,0,0,,,
2024-11-13 19:16:21,"Entrenamiento por la tarde noche",46m,"Bicep Curl (Cable)",4,80.0,6,0,0,,,
2024-11-13 19:16:21,"Entrenamiento por la tarde noche",46m,"Seated Row (Cable)",1,30.0,9,0,0,"This was one lat at a time ",,
2024-11-13 19:16:21,"Entrenamiento por la tarde noche",46m,"Seated Row (Cable)",2,40.0,7,0,0,,,
2024-11-18 17:07:23,"Entrenamiento por la tarde",1h 6m,"Bench Press (Barbell)",1,45.0,8,0,0,"","",
2024-11-18 17:07:23,"Entrenamiento por la tarde",1h 6m,"Bench Press (Barbell)",2,70.0,6,0,0,,,
2024-11-18 17:07:23,"Entrenamiento por la tarde",1h 6m,"Bench Press (Barbell)",3,80.0,3,0,0,,,
2024-11-18 17:07:23,"Entrenamiento por la tarde",1h 6m,"Bench Press (Barbell)",4,90.0,1,0,0,,,
2024-11-18 17:07:23,"Entrenamiento por la tarde",1h 6m,"Triceps Extension (Cable)",1,17.5,5,0,0,"",,
2024-11-18 17:07:23,"Entrenamiento por la tarde",1h 6m,"Triceps Extension (Cable)",2,22.5,8,0,0,,,
2024-11-18 17:07:23,"Entrenamiento por la tarde",1h 6m,"Triceps Extension (Cable)",3,27.5,4,0,0,,,
2024-11-18 17:07:23,"Entrenamiento por la tarde",1h 6m,"Cable Crossover",1,27.5,5,0,0,"",,
2024-11-18 17:07:23,"Entrenamiento por la tarde",1h 6m,"Cable Crossover",2,32.5,8,0,0,,,
2024-11-18 17:07:23,"Entrenamiento por la tarde",1h 6m,"Cable Crossover",3,37.49999999999999,5,0,0,,,
2024-11-18 17:07:23,"Entrenamiento por la tarde",1h 6m,"Cable Crossover",4,42.5,3,0,0,,,
2024-11-18 17:07:23,"Entrenamiento por la tarde",1h 6m,"Triceps Dip (Assisted)",1,40.0,3,0,0,"",,
2024-11-18 17:07:23,"Entrenamiento por la tarde",1h 6m,"Triceps Dip (Assisted)",2,40.0,5,0,0,,,
